2010;ID;FS1;Operating Expenditure;Network opex;Network opex;constant;$000s;3801,74939;4997,466553;1283,310913;698,7802582;2320,471802;1206,662628;3394,423096;1899,78186;787,2871399;1572,168289;3255,361053;6696,648926;434,7051315;3096,255615;1514,350708;5788,038696;17344,40649;1977,525146;19272,64941;557,3423767;2806,421387;4049,218262;5438,741821;6652,193359;27550,47656;4553,741943;2260,732285;7148,392944;4453,264038;146812,5625;106685,6641;40126,90625;2010IDOperating ExpenditureNetwork opexNetwork opexconstant
2010;ID;FS1;Operating Expenditure;Network opex;Network opex;nominal;$000s;3471,996033;4564;1172;638,1699829;2119,200378;1102;3100;1735;719;1435,802704;2973;6115,799927;397;2827,694824;1383;5286;15840;1806;17600,99268;509;2563;3698;4967;6075,200195;25160,82324;4158,762695;2064,642517;6528,36084;4067;134078,4375;97432,03906;36646,40625;2010IDOperating ExpenditureNetwork opexNetwork opexnominal
2010;ID;FS1;Operating Expenditure;Non-network opex;Non-network opex;constant;$000s;6312,363281;9227,355713;1377,47876;1643,623474;6708,952148;3840,078003;3729,485474;4153,240845;3138,19873;5088,914917;5698,250977;8995,6586;1745,390442;4261,263916;1581,144104;7875,06134;21549,11133;1762,909988;35027,99268;1236,226929;4531,007324;4748,907227;5524,14978;17439,18774;43686,56567;10053,45557;2622,363159;19773,52539;2566,621704;245898,4844;188704,8906;57193,60547;2010IDOperating ExpenditureNon-network opexNon-network opexconstant
2010;ID;FS1;Operating Expenditure;Non-network opex;Non-network opex;nominal;$000s;5764,845947;8427;1258;1501,060059;6127,035889;3507;3406;3793;2866;4647,516357;5204;8215,399902;1594;3891,653442;1444;7192;19680;1610;31989,75977;1129;4138;4337;5045;15926,56006;39897,3125;9181,446045;2394,906494;18058,42383;2344;224569,9219;172337,1406;52232,78906;2010IDOperating ExpenditureNon-network opexNon-network opexnominal
2010;ID;FS1;Operating Expenditure;Other;Other;constant;$000s;420,470459;1734,440674;0;2,903874159;0;97,45278931;250,7493134;0;319,7327576;0;0;355,3194275;0;0;0;1573,479248;0;0;7,59354E-12;75,55328369;0;319,7327576;95,26284027;14,29052067;4431,948242;1001,393372;0;0;0;10692,72949;7116,501953;3576,227051;2010IDOperating ExpenditureOtherOtherconstant
2010;ID;FS1;Operating Expenditure;Other;Other;nominal;$000s;384;1584;0;2,65199995;0;89;229;0;292;0;0;324,5;0;0;0;1437;0;0;6,9349E-12;69;0;292;87;13,05099964;4047,533203;914,5352173;0;0;0;9765,271484;6499,236328;3266,035156;2010IDOperating ExpenditureOtherOthernominal
2010;ID;FS1;Operating Expenditure;Pass-through Costs;Pass-through Costs;constant;$000s;185,9234924;997,5223999;0;69,04256439;0;122,6372147;134,6819458;314,2578735;139,0618439;175,1253815;0;153,0775299;65,69850922;187,2407532;94,16786194;282,5036011;2312,587646;185,0507965;1302,56543;25,18442917;183,9558258;343,8222046;310,9729309;492,2121582;5678,753906;592,3815918;160,5806427;2501,54126;116,0673676;17126,61719;15224,15039;1902,467163;2010IDOperating ExpenditurePass-through CostsPass-through Costsconstant
2010;ID;FS1;Operating Expenditure;Pass-through Costs;Pass-through Costs;nominal;$000s;169,7969971;911;0;63,05400085;0;112;123;287;127;159,9354858;0;139,8000031;60;171;86;258;2112;169;1189,584473;23;168;314;284;449,5190125;5186,194336;541;146,6523132;2284,564453;106;15641,10156;13903,64844;1737,452393;2010IDOperating ExpenditurePass-through CostsPass-through Costsnominal
2010;ID;FS1;Operating Expenditure;Routine and Preventative Maintenance ;Routine and Preventative Maintenance ;constant;$000s;2888,623291;3445,886719;1283,310913;558,0102539;1457,602173;1048,986206;2436,319824;1899,78186;480,6940918;1322,77356;2844,745361;5483,525879;353,6769714;1535,246338;1066,505859;1719,110962;15025,24902;1285,500854;13648,75293;170,8161316;2806,421387;2791,091797;1097,165161;4338,686035;15680,81934;2987,877441;2097,122314;6518,782227;3410,847656;101683,9375;73935,05469;27748,87695;2010IDOperating ExpenditureRoutine and Preventative Maintenance Routine and Preventative Maintenance constant
2010;ID;FS1;Operating Expenditure;Routine and Preventative Maintenance ;Routine and Preventative Maintenance ;nominal;$000s;2638,072021;3147;1172;509,6099854;1331,173706;958;2225;1735;439;1208,039795;2598;5007,899902;323;1402,083252;974;1570;13722;1174;12464,89746;156;2563;2549;1002;3962,360107;14320,70801;2728,717041;1915,223633;5953,36084;3115;92864,14844;67522,13281;25342,01563;2010IDOperating ExpenditureRoutine and Preventative Maintenance Routine and Preventative Maintenance nominal
